"","ID","sentence","Xmean","YMean","n","Xsd","Ysd"
"1620",1620,"So I was, I  had  a very happy ne . . . uh, childhood -- that's what I remember, very happy childhood.",9.16666666666667,16.6666666666667,12,29.0636709604442,14.9747261825525
"1621",1621,"But he asked me to -- this is the third time I'm  going  in.",14.6153846153846,14.6153846153846,13,22.216879699673,13.9136531360295
"1622",1622,"No when I moved to Chatsworth there were two factors which  made  us split up.",20.8333333333333,15.8333333333333,12,17.8164037455442,18.8092498199125
"1623",1623,"Hungarian soldiers were  marching  down the street singing a song, Hungarian song -- and I learned Hungarian out of -- by force because I just didn't like them but we had to.",21.8181818181818,20,11,11.6774841624228,14.8323969741913
"1624",1624,"The war in the city, there weren't any conflicts in the city but it started when the tensions  rose  at the time the first Muslim refugees started coming over.",26.3636363636364,22.7272727272727,11,6.74199862463242,15.5505042303516
"1625",1625,"I didn't  work  then, but as for the rest I didn't have free days, I worked non stop and struggled.",28.1818181818182,-28.1818181818182,11,6.03022689155527,6.03022689155527
"1626",1626,"And there had been a  war  and the Moslems had separated into East and West Pakistan.",26.3636363636364,24.5454545454545,11,8.09039834955891,12.9333958136573
"1627",1627,"As much training as we  get , MCIs and things like that every year, I never want to see this again.",16.9230769230769,9.23076923076923,13,22.1301511459725,20.1913919206257
"1628",1628,"It will  drop  ; I mean they are working with the people throughout ; the most sensitive to international opinion ; they are in touch with you know foreign powers.",15.7142857142857,11.4285714285714,14,25.0274574492421,18.3374953650638
"1629",1629,"Subsequently, I  worked  my way back down to West Street.",21.6666666666667,21.6666666666667,12,18.0067327475704,12.6730446462585
"1630",1630,"When we saw this truck, these trucks  leaving  to the village center, since this part was dominant, the village is a valley like this, the road is following the stream on the lowest part and we are up there in the forest.",26.3636363636364,19.0909090909091,11,8.09039834955891,20.7145096270925
"1631",1631,"I can remember going back this way, or at least I think the chauffeur and another member  went  around somewhere, I guess to find a rig and get the rig in place somewhere else.",5.38461538461539,10,13,25.369070609499,10.8012344973464
"1632",1632,"Those who were blamed for more serious offences were  sent  to M-13A, for which I was responsible, in Am Leang, where they were shackled, interrogated and smashed.",23.6363636363636,22.7272727272727,11,18.0403587950613,16.7874411932904
"1633",1633,"But on a personal level it was difficult travelling, juggling my time around,  sorting  my kids out, all of that.",19.0909090909091,-17.2727272727273,11,3.01511344577764,9.04534033733291
"1634",1634,"For example, I met people who  survived  many things.",23.3333333333333,23.3333333333333,12,17.2328087371066,11.5470053837925
"1635",1635,"Really I did n't  know  the first tower is already down.",5.45454545454545,-14.5454545454545,11,28.7623491264661,16.348477827392
"1636",1636,"And during the  trial  one of the trialists mother was already bedridden, and my mother was looking after her here.",22.7272727272727,20.9090909090909,11,10.0904995821903,13.7510330190466
"1637",1637,"Uh, we were -- we didn't have any formal  contact  with the outside world.",20,-17.2727272727273,11,18.4390889145858,19.021518914592
"1638",1638,"If you don't  have  the money, you have nothing.",11.5384615384615,-4.61538461538461,13,25.1151195650992,19.414506867883
"1639",1639,"And we had these, some of these teachers who were good at - and people who  became  friends.",24.5454545454545,20.9090909090909,11,9.34198732993828,16.4039906452945
"1640",1640,"I  hoarded  scraps of paper, I hoarded things.",26.3636363636364,26.3636363636364,11,8.09039834955891,8.09039834955891
"1641",1641,"No, for some reason they never  picked  on me.",25.4545454545455,-25.4545454545455,11,8.20199532264724,8.20199532264724
"1642",1642,"` ` They called the police, didn't you  know  ? '.",1.66666666666667,-1.66666666666667,12,28.5508583960538,18.0067327475704
"1643",1643,"It was when we got to Germany that we were able to  contact  him.",16.6666666666667,19.1666666666667,12,23.094010767585,13.7895436890245
"1644",1644,"And we went out to work, the camp was  located  in the middle of farmland, otherwise in, in the countryside.",25.4545454545455,25.4545454545455,11,6.87551650952329,6.87551650952329
"1645",1645,"When you are the one holding a machine gun I will be with you, I will be your assistant, and you send me you fool, and here will put women to do  mobilization , but idiots like that will not sent me to army.",9.09090909090909,4.54545454545455,11,16.4039906452945,15.7249078621379
"1646",1646,"But by  negotiating  ; peaceful negotiations ; we were able to take over without shedding blood.",27.2727272727273,27.2727272727273,11,6.46669790682863,6.46669790682863
"1647",1647,"I do n't know, I think he must have  scratched  himself.",1.81818181818182,10,11,21.3626692237566,8.94427190999916
"1648",1648,"I'm just going to go  check  in . '.",9.33333333333333,9.33333333333333,15,26.3131326979695,13.3452327853522
"1649",1649,"One, I wanted to  further  my studies, I really wanted to go to medical school and I was looking for scholarships.",16.1538461538462,11.5384615384615,13,21.8091958962504,17.7229389239642
"1650",1650,"During this cooperation, for example, if I have a problem, if they  hate  me, mistreat me, then please help me.",-7.5,5,12,24.9089250160368,9.04534033733291
"1651",1651,"I would like to state that I will not rely on my memory any more since I have noticed several  times  recently that I made mistakes in my Answers.",19.1666666666667,19.1666666666667,12,18.8092498199125,13.7895436890245
"1652",1652,"Mrs . Chea Leang : It is noted that these are unrelated points, what was brought up by the lawyer concerning the request to  study  the case file.",11.5384615384615,11.5384615384615,13,21.9264504826757,13.4450448407296
"1653",1653,"Seeing me ( Vorn Vet ) in charge of Industry which  had  tens of thousands of people, Brother Pol began to suspect me . '.",24.5454545454545,16.3636363636364,11,18.0906806746658,24.6059859679417
"1654",1654,"All the SS and the Gestapo that were controlling the camps -- the managing the camps we saw their white flags with the white armbands and then we saw the English troops  coming  into camp.",21.6666666666667,21.6666666666667,12,18.0067327475704,12.6730446462585
"1655",1655,"When I went back there Wednesday -- I was driving in -- West Street was  lined , like, from the Chelsea Pier to, like, 59th Street where I came across town, or somewhere thereabouts, with the public.",20.8333333333333,20.8333333333333,12,18.3195540504146,13.1137217055151
"1656",1656,"And maybe a hundred were killed on that Trovrh . . . It's said that Lasica Bosko begged his neighbor who was in SUP there, he begged him to  save  his son Djokicu, ` ` here take me, do what you want to me''.",11.6666666666667,12.5,12,21.6724933890166,14.2222616792382
"1657",1657,"And I remember we lay down our heads to the ground and we'd hear that tremendous rumbling -- a bombing -- heavy machinery and we knew that they -- somebody's  going  to liberate and we were just -- be ecstatic.",19.0909090909091,21.8181818181818,11,17.5809814598307,9.81649817214043
"1658",1658,"So that was the first time and I was curious I had to  find  out more.",16.6666666666667,19.1666666666667,12,22.6969494679685,13.1137217055151
"1659",1659,"When he just finished then they  sent  a letter to say so many papers he got through and he's still got this one more paper to write.",27.2727272727273,21.8181818181818,11,9.04534033733291,19.4000937204859
"1660",1660,"So, this matter continued on, but there were small  changes .",20.8333333333333,20.8333333333333,12,17.8164037455442,12.4011240937215
"1661",1661,"If I could reach him to make some sort of record, so he can, maybe he doesn't know about me and I hope that that man would  help  me, so they could give me a prefab home, some land to maintain, something to keep me occupied and so.",1.81818181818182,10,11,21.3626692237566,8.94427190999916
"1662",1662,"This meant that all the  decisions  of the Secretary or the deputy-secretary had to be respected and that those who did not respect them had to be eliminated, pursuant to the principle defined by Son Sen, ` ` there was no profit in keeping them and no loss in eliminating them''.",14.2857142857143,14.2857142857143,14,24.7181919037176,13.9858641350614
"1663",1663,"I thought I was going to -- it  felt  like people were just dumping, you know, dirt like it was shooting at me, you know.",14.6153846153846,6.92307692307692,13,21.8385685639668,18.8788309068718
"1664",1664,"I never bothered to  look  up what's in there, because I remember very well the name of -- there must have been Austrian -- Hungarian border towns, because that's where we got uh, transferred to cattle cars.",16.6666666666667,-9.16666666666667,12,22.6969494679685,21.9330938551907
"1665",1665,"The people in cooperative didn't force us to work too hard, we  worked  as much as we could.",20.8333333333333,19.1666666666667,12,17.8164037455442,15.0504203102489
"1666",1666,"Neil tried to help somebody and he  got  behind the building.",22.5,19.1666666666667,12,17.6454990398015,17.2986249234563
"1667",1667,"And it was such a perk I mean, I  knew  all the boys, the daughters, and all of that.",30,24.5454545454545,11,0,18.0906806746658
"1668",1668,"Military work at S-21 meant : first, receiving the victims they sent in ; second, imprisoning the victims in the prison ; third, taking the victims to be smashed ; fourth, defence against outside  intervention .",16.3636363636364,17.2727272727273,11,18.5864075456917,14.893561757289
